m1	m2	m3	m4	m5
0.9797118865265846	0	0	0	0.4490287028656856
-0.5974225939145129	0	-0.18942887925201862	0	0
0.5037482294409946	-0.29942494107171125	0	0	-0.16196081160168274
0.24865963751818534	-1.0554697743329071	0	-0.8261564268825863	0
0	-0.37112969408429286	0	0	-0.8033533560337891
0	0	0	0	0
0	-0.09368706942573568	-0.039302324623328055	0.7120923139901362	0.6837495343388608
-0.29161644511769885	0	0	0	0
0.14265242151098728	-0.5991683138061921	-0.05215054352547582	-0.6631795195424214	0.7084235673238883
0	0	0	0.08272582223594332	0
0.949859232370371	0.1269845534155091	0	0	-0.2545221620142929
0.17823748117115668	0.0343735008312409	0.07098089806899421	-0.01079909567279469	0
0	0	0	0	-0.13937890113495244
0	0.5229373735389069	0	0	0
0	0	0.5612498833395944	0	0.5824763226406627
0	0	0	0	0
0	0	0.29433058112862587	0	0
0.6613178835992521	-1.5455270948117183	0.1926082447976184	0	-1.3975419836657976
0	0	0	0	0
0.007223061644687778	-0.08997894188809313	-0.6058534045100692	0.4176936404208545	0
0	-0.5067556130852676	0	0	0.1678859050061466
0	0	-0.05314225109576959	0	0
1.5067739534454558	0.03872381467150726	-0.14896610029214988	0.8278229945861655	0
0.8839179643665037	0	0	0	0
0.46971653448320666	0	-0.29418994533313614	0.4646734876951681	-0.2931825542111944
0	0	-0.10598990407936015	0	0.3334055641022058
0.7765874108845813	0	0	0	0.03743345154222566
0	0	0	0	-0.4921903709188049
0.8358925130483937	-0.37036321505662556	-0.23264053238093807	0	0.6153805902481255
0	0	0	0	0
0	0	0	0	-0.16815223615075975
-0.3448536748504372	0	-0.11282774040187651	0	0
0	0	0	0	0
0	0	0	0.18344721758408605	0
0	0	0	-0.17714228321624262	0
0.36623713800037894	0	-0.049917716693862024	0.049248442806437476	0.13549631473575818
0	0.17385087326012738	-0.614444228094736	-0.3900532066270106	0
-0.8282729466060715	-0.8445000060553048	0	0.23856016641521505	0
0.8615135359916781	0.19722727428776	0	0	0
-0.13271068770860545	0	-0.08690449673766501	0	0
0.9778181816812137	-0.943820117834803	0.03843604603541998	0.14962793200368668	0
0	0.14354062968364378	-0.2518309692036979	0	0
0.30499177986093734	0	0	0.20747527715676356	0.3734406591529335
0.6012523440326921	-0.119694246363859	0	0	0
0.31723164443817253	0	0.07824432611130608	0.358790848586011	-0.346315074991007
0	-0.8594876515527952	0	-0.06237818609866273	0
0	-0.9572522837063946	0	0	0
0	0	0	-0.19609028198170458	0
0	0	0	0	0
0.6753426625574077	-0.2633256742186403	0	0	0.5509288759196392
