1:x2 : 2	1:x2 : 1
-0.5653573090462438	-0.15305797260607926
0.5729836224814968	-0.35362042423066775
-1.4254246431964377	0.262285728933073
-0.19217642848060257	-0.22807945342471025
-0.03060052515669187	0.0076274661675869715
-0.06674834580344768	-1.8247700419599988
0.03037368838201851	-0.03612333724747604
0.3102369343486575	0.5104817959802879
-0.6071449274964308	-1.3940798077324341
-0.8567194970403322	-0.40567275824903437
0.07148252400026289	-0.8723790192635582
-0.37162840596043134	-0.11337249362279736
1.386993216338017	-0.5431929029177724
1.4206525387753823	2.030277793408591
-0.1071071946383988	-1.4474951814759043
-0.04491283046402389	0.6560313472325251
1.65706349555112	-1.590548787815998
-0.7047085596418246	0.286573123145852
-0.1645830768684466	-2.256183796458921
-0.2653631217395807	-0.12724390121785126
-0.2153426824219269	-0.5109213964010906
-0.08143641697271398	-1.0273320111807196
1.5574192129211675	2.784039582003208
-1.000114502842386	-0.4615545662869346
0.585013068319388	-0.0323058362738496
-0.13877920816387762	-1.4052684608864656
0.7962611880675291	0.7103771937630845
-1.0225164203626282	-0.23169460582856416
-0.750784210055698	0.3948054866614751
0.05618471053020424	-0.18814795044136184
-0.5969523277135576	0.27439451419001926
-1.7012387729276521	-0.6129877140608831
0.49354403930038654	-0.23139014344642594
1.5955085924020136	0.4766982427680938
0.027453965222575483	-1.0647311359427172
-0.9992902682051665	-1.5396968030397336
0.9321167773393637	-0.894434983821959
-0.9030046565439553	0.58715124759323
-1.0041297556484874	-0.9336188604792766
1.552755679668881	0.8030583176019156
0.5648970350568544	0.6684708921828473
-2.711300005080698	-2.305802596865364
0.9606995396871068	1.0254694832161917
-0.03364435981183166	-0.2706902989748119
0.12484419881881538	-0.836960774213549
-0.7102051943378096	-0.1461078409386798
0.6280831631138765	1.392344310147727
-0.04269011759856034	1.165544423673696
-0.421259756126776	-0.30351490995837277
0.9949158691871645	-0.20147803907413014
