3:x2 : 2	3:x2 : 1
-0.37992013023053933	-0.5375184573955802
-0.2617303505183908	-0.17573448262576807
0.5664011165508285	-0.30968394414883454
1.3817457424820512	1.426939628714876
-0.09055863337930586	0.8685090289789139
-1.0969097673874733	0.27098589832126624
1.0664217694227769	1.2867713685947466
0.6312217691716084	0.7396001329092592
-1.1411762272391999	-0.34284864912826346
-0.20215820948152358	-0.4739093718055136
-0.2969678997051306	1.136100598904707
0.49770583864520485	0.2624860445460166
-0.6002176050673264	-0.8699984642698373
0.4024759055177147	0.9770410066674805
-0.37740361962794633	-0.1828278563080929
-0.37509248644353005	0.774645385703373
0.37621171678577886	-0.3034778070805388
0.41466020771025147	0.6425972206946852
-0.3878445276759315	0.22133155249157088
0.998707492478509	0.7468594490927037
0.5242465498741161	0.10328141215954947
0.6410700762407008	1.8166855743982706
0.05399222244989743	-0.39722010136164204
0.585600744463632	1.548492139070437
-0.4081860270321029	1.2221710053423713
0.6203635921416938	0.6439989069197576
0.2791202651621013	0.37195903900734245
0.1806822183624259	0.48806407653937917
-1.02187970137222	-0.12824224641626752
0.33215803204477734	0.17198113036946566
0.4972459783958093	1.2558960209311156
0.5605793780322368	0.7949449358744318
1.3447159387206613	0.8268152574124655
-0.8967516237215155	-1.6470612325278426
-0.461809217841408	0.5750430392882839
-0.5420458259423414	0.03406814819851604
-0.6499921177357761	-0.4132346596640116
-0.2739108353028316	0.18892867087829196
-0.9471805298345162	-0.5321505652059232
-1.3213068559591368	-1.2854636402464135
-0.25016748973673275	-0.45297198310358144
-0.6351130041207277	-1.1299758298853138
0.1429564444413068	0.29981070168702084
0.8853422719678121	1.0440571812721264
0.3231497687153741	0.42952695936293367
-0.6676870111692987	0.049739410527215866
0.21410541367224858	1.7818684859173042
-2.1606609487027852	-2.5147300118442035
-1.3660047219965057	-0.8863534022749656
0.17588808363837394	1.0163537013934507
