[1.0, 0.0, 1.0]	0.16414029892486381
[0.0, 0.0, 1.0]	0.15467412738589445
[0.0, 1.0, 1.0]	0.2116985717386954
[1.0, 1.0, 0.0]	0.14281067730437585
[0.0, 0.0, 0.0]	0.12278824974017562
[0.0, 1.0, 0.0]	0.09721062871262164
[1.0, 0.0, 0.0]	0.0832541450623594
[1.0, 1.0, 1.0]	0.023423301131013794

[1.0, 0.0, 1.0]	0.11962765357325175
[0.0, 0.0, 1.0]	0.31807304339919085
[0.0, 1.0, 1.0]	0.1696104414997365
[1.0, 1.0, 0.0]	0.04204138165240207
[0.0, 0.0, 0.0]	0.1113672958982251
[0.0, 1.0, 0.0]	0.09705779159268534
[1.0, 0.0, 0.0]	0.034433058529829745
[1.0, 1.0, 1.0]	0.10778933385467866

[1.0, 0.0, 1.0]	0.0967914392372423
[0.0, 0.0, 1.0]	0.41290777456015226
[0.0, 1.0, 1.0]	0.10469902326557146
[1.0, 1.0, 0.0]	0.08295880619991527
[0.0, 0.0, 0.0]	0.09651291519193522
[0.0, 1.0, 0.0]	0.0380656211592774
[1.0, 0.0, 0.0]	0.15130580625741252
[1.0, 1.0, 1.0]	0.016758614128493624

[1.0, 0.0, 1.0]	0.056252785095380106
[0.0, 0.0, 1.0]	0.4565276661666739
[0.0, 1.0, 1.0]	0.018384028693094703
[1.0, 1.0, 0.0]	0.17642733790132592
[0.0, 0.0, 0.0]	0.04954133724183437
[0.0, 1.0, 0.0]	0.0079665485705265
[1.0, 0.0, 0.0]	0.19549833616848974
[1.0, 1.0, 1.0]	0.03940196016267484

[1.0, 0.0, 1.0]	0.006308158811130285
[0.0, 0.0, 1.0]	0.09460372339520758
[0.0, 1.0, 1.0]	0.0464328457461142
[1.0, 1.0, 0.0]	0.35821685359511224
[0.0, 0.0, 0.0]	0.033044927476470747
[0.0, 1.0, 0.0]	0.2739293226081912
[1.0, 0.0, 0.0]	0.13219172619456132
[1.0, 1.0, 1.0]	0.05527244217321247

[1.0, 0.0, 1.0]	0.015203148860326865
[0.0, 0.0, 1.0]	0.12501143395781225
[0.0, 1.0, 1.0]	0.009450795373642983
[1.0, 1.0, 0.0]	0.29316249378431286
[0.0, 0.0, 0.0]	0.08093354594928504
[0.0, 1.0, 0.0]	0.24102810319917203
[1.0, 0.0, 0.0]	0.15252268201747254
[1.0, 1.0, 1.0]	0.08268779685797552

[1.0, 0.0, 1.0]	0.15242353033185502
[0.0, 0.0, 1.0]	0.23601550877959984
[0.0, 1.0, 1.0]	0.09036144921906653
[1.0, 1.0, 0.0]	0.20940479516934848
[0.0, 0.0, 0.0]	0.08975375382910353
[0.0, 1.0, 0.0]	0.06814684448808807
[1.0, 0.0, 0.0]	0.044626312496217166
